id;numero;date_introduction;observations;bl_suppression;date_suppression;date_modification;date_creation;gp_situation_id;quantite;pi_pi_id;produit_id;date_livraison;id_fiche;a_planifier;site_id;quantite_planifie;type;informations_stock;informations_affectation;type_ordre;lieu_livraison;numero_interne;prix_unitaire;client;designation;reference;qt_coupe;qt_eng;qt_sort;qt_fini;qt_colis;qt_exp;qt_sup1;qt_sup2;qt_sup3;remarques_prod;semaine;model_label;delivered_third;status_code;ordre_type;ligne_production;ehd;chd (date prévue);date_creation_commande;cdd (date réelle);has_planning;status_planning;id_fiche_complement;sf_produit_id;process_produit;date_sortie;inspection;sites_ids;code_conception_produit;traitement_produit;go_prod;theme_id;sites_ids_gpro_col;nombre_colis_refuses;nombre_colis_controles;resultat_controle_interne;nombre_colis;commentaire_qte;date_fin_controle_interne;status_export;implantation;modifier_qt_sortie_manuel;controle_interne;saison_designation;as_export;qte_sortie_chaine;test_labo;maj_qte_of_avec_importation;quantite_from_detail;split;commande_mere;commande_mere_automatique;qte_prise_prod;qte_recue_prod;qte_prise_coupe;qte_recu_coupe;qte_prete_coupe;division_coupe;division_fini;go_shippement;generation;maj_lieu_livraison;nombre_colis_refuses_aql_tournant;nombre_colis_controles_aql_tournant;week_cdd;qte_entree_dos;qte_sortie_dos;qte_entree_devant;qte_sortie_devant;qte_entree_assemblage;qte_entree_finition;qte_entree_preparation;qte_sortie_preparation;qte_supp4;qte_supp1;qte_supp2;qte_supp3;qte_finition;effectif_dos;efficience_dos;effectif_devant;efficience_devant;effectif_assemblage;efficience_assemblage;effectif_preparation;efficience_preparation;qte_sortie_assemblage;premiere_genration_of;code_njp;temps_total_coupe;temps_total_montage;temps_total_emballage;temps_total_preparation;temps_total_controle;temps_total_dos;temps_total_devant;temps_total_assemblage;temps;temps_theorique;efficience_finition;temps_total_finition;effectif_finition;shot;pbd;ped;shipped_qty;remaining_qty;delivered_qty;responsable;customer;ordre_coupe;supplier;laveur;ligne_produit_id;spl_id;spl_designation;magasin_id_tissu;magasin_id_fourniture_conf;magasin_id_fourniture_cond;gp_importation_id;picking_date;efficience;effectif;reservation_tissu;reservation_fourniture;bon_commande;qte_trt;qte_eclatement;qte_sortie_coupe;temps_coupe;temps_matelassage;qte_psc_sortie_controle;qte_psc_entree_finition;qte_psc_sortie_finition;qte_psc_sortie_chaine;qte_psc_engagement;qte_psc_entree_cond;qte_psc_sortie_cond;has_resrvation_global;generateur_fiche_colisage;has_resrvation_global_tissu;has_resrvation_global_fourniture;date_reservation_globale;qte_envoi_intervenant
28659;4521465528;20/09/2024;;f;;;;;3394;14;1861;27/11/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.398;PROXY;TIGHT JR KEEPCOMFORT;8619329;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;27/11/2024;25/11/2024;12/08/2024;04/12/2024;t;Non Planifier;;31;;;non;;330956;;;13;;0;0;;190;;;Standard;NON;f;;;;0;NON;f;3394;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
28342;4521044051;11/06/2024;;f;;;;;800;14;1694;26/06/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;4.18;PROXY;ELENA PUSH UP;8871575;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;26/06/2024;24/06/2024;15/05/2024;03/07/2024;t;Non Planifier;;21;;;non;;115427;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
29276;4521696237;21/10/2024;;f;;;;;510;14;1894;05/02/2025;;t;;0;Ferme;;;WoDo;BOOSTER LATAM;;4.25;PROXY;DARIA TRIANGLE ALL OVER;8915765;0;0;0;0;0;0;;;;;;;BOOSTER LATAM;Pending order;Implantation;;05/02/2025;19/12/2024;19/09/2024;11/02/2025;t;Non Planifier;;19;;;non;;110425;;;6;;0;0;;25;;;Standard;NON;f;;;;0;NON;f;510;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28509;4521293978;02/08/2024;;f;;;;;464;14;1863;13/09/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;4.583;PROXY;TOP 100 VEGA;8500460;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;13/09/2024;12/09/2024;19/07/2024;18/09/2024;t;Non Planifier;;5;;;non;;300417;;;5;;0;0;;18;;;Standard;NON;f;;;;0;NON;f;464;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;829;;;;;;;;;;;;;;;;;;;;1;f;f;;
29413;109467;27/11/2024;;f;;;;;456;43;1804;10/12/2024;;t;;0;Ferme;;;;;109467;0.88;DMT;Tee-SHIRT HOMME  MANCHE Courte;03145UU-T;0;0;0;0;0;0;;;;;;;;V;;;10/12/2024;10/12/2024;;11/12/2024;t;Non Planifier;;18;;;non;;03145UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;456;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
26854;2001009879/sup;02/09/2023;;f;;;;;50;566;1623;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;BRASILIANO COTONE/PIZZO , S , 019 NERO;1SB5060;0;0;0;0;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;13/09/2023;30/11/2023;t;Non Planifier;;34;;;non;;1SB5060;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;50;f;;;0;0;0;0;0;;;non;;f;0;0;48;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29363;201338;18/11/2024;;f;;;;;2000;16;1787;29/11/2024;;t;;0;Ferme;;;;;201338;;EMINENCE;SLIP INCONTINENCE;6G89;0;0;0;0;0;0;;;;;;;;V;;;29/11/2024;29/11/2024;;03/12/2024;t;Non Planifier;;23;;;non;;6G89;;;251;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;2000;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;7.4;0.89;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
29512;OF Fit;16/12/2024;;f;;;;3;2240;598;1935;17/12/2024;;t;;0;Ferme;;;;;OF Fit;;ETAM;Semi fini;0;0;0;0;0;0;0;;;;;;;;V;;;17/12/2024;18/12/2024;;19/12/2024;t;Non Planifier;;1;;;non;;;;;260;;0;0;;47;;;Standard;NON;f;;;;0;NON;f;2240;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29515;56500;01/11/2024;;f;;;;;24076;1595;1936;04/11/2024;;t;;0;Ferme;;;;;56500;0.0636;FITCUP;SG;4300YRI00176;0;0;0;0;0;0;;;;;;;;V;;;04/11/2024;31/12/2024;;06/11/2024;t;Non Planifier;;31128051;;;non;;4300YRI00176;;;243;;0;0;;49;;;Standard;NON;f;;;;0;NON;f;24076;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28352;4521053041;11/06/2024;;f;;;;;265;14;1686;26/06/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.24;PROXY;SAVANA BOTTOM;8799913;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;26/06/2024;24/06/2024;15/05/2024;03/07/2024;t;Non Planifier;;23;;;non;;346482;;;6;;0;0;;8;;;Standard;NON;f;;;;0;NON;f;265;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
28045;2001085773-1SP05B-019 NERO;22/12/2023;;f;;;;;15960;566;1615;19/04/2024;;t;;0;Ferme;;;;ITALY;2001085773;0;CALZEDONIA;STRING;1SP05B;0;0;0;0;0;0;;;;;;;ITALY;V;;;19/04/2024;19/04/2024;20/12/2023;23/04/2024;t;Non Planifier;;32;;;non;;1SP05B;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;15960;f;;;0;0;0;0;0;;;non;;f;0;0;172024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
30222;2001314318/1;07/05/2025;;f;;;;;36330;566;2030;27/06/2025;;t;;0;Ferme;;;;;2001314318/1;;CALZEDONIA;SLIP;0SBL1880;0;0;0;0;0;0;;;;;;;;V;;;27/06/2025;27/06/2025;;01/07/2025;t;Non Planifier;;23;;;non;;0SBL1880;;;240;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;36330;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
27651;4520023437;18/10/2023;;f;;;;;260;14;1696;08/05/2024;;t;2;152;Ferme;;;WoDo;CAC MONTREAL;;4.178;PROXY;ELENA PUSH UP;8646424;0;0;0;0;0;0;;;;;;;CAC MONTREAL;Pending order;Replenishement;;08/05/2024;26/04/2024;12/10/2023;02/06/2024;t;Non Prod;;21;;;non;2;329734;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;t;0;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27893;2001071131-1SP060F-019 NERO;20/12/2023;;f;;;;;29310;566;1660;22/03/2024;;t;;0;Ferme;;;;ITALY;2001071131;0;CALZEDONIA;PERIZOMA FIANCHETTO PIZZO;1SP060F;0;0;0;0;0;0;;;;;;;ITALY;V;;;22/03/2024;22/03/2024;08/11/2023;26/03/2023;t;Non Planifier;;23;;;non;;1SP060F;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;0;NON;f;29310;f;;;0;0;0;0;0;;;non;;f;0;0;122024;;;;;;;;;;;;;;;;;;;;;;;;;0;3.14;0.525;0.15;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27886;4520272961;13/12/2023;;f;;;;;40;14;1527;06/05/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.752;PROXY;BEA 1PIECE OPECO BLACK;8756334;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;06/05/2024;07/05/2024;30/11/2023;15/05/2024;t;Non Planifier;;19;;;non;;339638;;;6;;0;0;;2;;;Standard;NON;f;;;;0;NON;f;40;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28433;4521040117;11/06/2024;;f;;;;;780;14;1701;08/07/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.03;PROXY;AGATHA BRA PALMER BLUE;8873998;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;08/07/2024;04/07/2024;15/05/2024;10/07/2024;t;Non Planifier;;5;;;non;;339567;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
27869;4520271569;13/12/2023;;f;;;;;1361;14;1514;11/05/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;5.268;PROXY;DOLI WIRE PRINT-BLACK;8357547;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;11/05/2024;14/05/2024;01/12/2023;22/05/2024;t;Non Planifier;;19;;;non;;110426;;;6;;0;0;;38;;;Standard;NON;f;;;;0;NON;f;1361;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27472;4519727411;13/10/2023;;f;;;;;544;14;1677;22/03/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.407;PROXY;TOP UV 500S;8800462;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Implantation;;22/03/2024;22/03/2024;09/08/2023;03/04/2024;t;Non Planifier;;18;;;non;;125487;;;6;;0;0;;11;;;Standard;NON;f;;;;0;NON;f;468;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28654;4521445531;20/09/2024;;f;;;;;24;14;1526;21/02/2025;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.4;PROXY;ISA BRA ALL OVER BLACK;8756379;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;21/02/2025;25/02/2025;07/08/2024;04/03/2025;t;Non Planifier;;5;;;non;;339730;;;6;;0;0;;1;;;Standard;NON;f;;;;0;NON;f;24;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28142;4520631670;23/02/2024;;f;;;;;200;14;1702;26/03/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.75;PROXY;1_PIECE BEA;8881746;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;26/03/2024;26/03/2024;21/02/2024;03/04/2024;t;Non Planifier;;19;;;non;;339638;;;6;;0;0;;10;;;Standard;NON;f;;;;0;NON;f;200;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29343;4521949981;15/11/2024;;f;;;;;160;14;1874;29/01/2025;;t;;0;Ferme;;;WoDo;BOOSTER INDIAN OCEAN MFD FWDIN;;3.96;PROXY;CARLA 1 PIECE;8916530;0;0;0;0;0;0;;;;;;;BOOSTER INDIAN OCEAN MFD FWDIN;Pending order;Replenishement;;29/01/2025;05/12/2024;06/11/2024;05/02/2025;t;Non Planifier;;19;;;non;;346471;;;6;;0;0;;8;;;Standard;NON;f;;;;0;NON;t;160;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28131;105347;23/02/2024;;f;;;;;385;43;1748;30/03/2024;;t;;0;Ferme;;;;;105347;;DMT;calecon long;19107UU;0;0;0;0;0;0;;;;;;;;V;;;30/03/2024;30/03/2024;;30/03/2024;t;Non Planifier;;27;;;non;;19107UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;385;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28862;4521477047;02/10/2024;;f;;;;;126;14;1895;06/05/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.291;PROXY;TOP 500 MC BOY;8916359;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Implantation;;06/05/2025;06/05/2025;14/08/2024;16/05/2025;t;Non Planifier;;18;;;non;;346989;;;6;;0;0;;3;;;Standard;NON;f;;;;0;NON;f;126;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28780;ZX0003/1;26/09/2024;;f;;;;;13583;19;1864;04/10/2024;;t;;0;Ferme;;;;;ZX0003;0;ILUNA;SG;YRI00178;0;0;0;0;0;0;;;;;;;;V;;;04/10/2024;04/10/2024;21/09/2024;24/10/2024;t;Non Planifier;;10;;;non;;YRI00178;;;243;;0;0;;67;;;Standard;NON;f;;;;0;NON;f;13583;f;;;0;0;0;0;0;;;non;;f;0;0;S46;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29132;4521453529;02/10/2024;;f;;;;;340;14;1667;03/03/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.63;PROXY;UV TOP GIRL500 ML;8851345;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Implantation;;03/03/2025;03/03/2025;08/08/2024;12/03/2025;t;Non Planifier;;18;;;non;;326472;;;6;;0;0;;9;;;Standard;NON;f;;;;0;NON;f;340;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29551;Photo 25BL4063;30/12/2024;;f;;;;;4;598;1933;10/01/2025;;t;;0;Ferme;;;;;Photo 25BL4063;;ETAM;BRESILIEN FICELLE MARTINE;25BL4063;0;0;0;0;0;0;;;;;;;;V;;;10/01/2025;10/01/2025;;14/01/2025;t;Non Planifier;;34;;;non;;25BL4063;;;260;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;4;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;10.55;0.98;1.29;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
28332;4521054472;11/06/2024;;f;;;;;1290;14;1688;26/06/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;4.18;PROXY;ELENA PUSH UP;8798890;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;26/06/2024;24/06/2024;15/05/2024;03/07/2024;t;Non Planifier;;21;;;non;;115427;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
29782;4522535933;12/03/2025;;f;;;;;180;14;1696;28/04/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;4.36;PROXY TUNISIE;ELENA PUSH UP;8646424;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Order to confirm;Replenishement;;28/04/2025;28/04/2025;12/03/2025;07/05/2025;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;3;;;Standard;NON;f;;;;0;NON;f;180;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29676;2001263220;29/01/2025;;f;;;;;36500;566;1976;21/03/2025;;t;;0;Ferme;;;;;2001263220;0.84;CALZEDONIA;SLIP;0SB1856;0;0;0;0;0;0;;;;;;;;V;;;21/03/2025;21/03/2025;;25/03/2025;t;Non Planifier;;23;;;non;;0SB1856;;;240;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;36500;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;19/05/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29813;111499;15/03/2025;;f;;;;;342;43;1721;22/04/2025;;t;;0;Ferme;;;;;111499;;DMT;TS mch. longues;EHJNMAQ;0;0;0;0;0;0;;;;;;;;V;;;22/04/2025;22/04/2025;;23/04/2025;t;Non Planifier;;18;;;non;;EHJNMAQ;;;241;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;342;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;8.8;0.7;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28199;4520608526;23/02/2024;;f;;;;;920;14;1696;23/05/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;4.18;PROXY;ELENA PUSH UP;8646424;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;23/05/2024;21/05/2024;08/02/2024;29/05/2024;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;14;;;Standard;NON;f;;;;0;NON;f;920;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.85;12.45;0;0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26628;2001009879/149;01/08/2023;;f;;;;;390;566;1645;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;SLIP SGAMBATO PIZZO , XL , 1905 PHARD;1SN060S;0;0;0;0;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;01/08/2023;30/11/2023;t;Non Planifier;;26;;;non;;1SN060S;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;390;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27756;4520109063;16/11/2023;;f;;;;;150;14;1696;04/03/2024;;t;2;76;Ferme;;;WoDo;CAC ST MARTIN;;4.178;PROXY;ELENA PUSH UP;8646424;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;04/03/2024;05/03/2024;09/11/2023;13/03/2024;t;Non Prod;;21;;;non;2;329734;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;t;0;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26596;2001009879/120;01/08/2023;;f;;;;;810;566;1600;17/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;CULOTTE COTONE/PIZZO , XL , 001 blanc;1SC5060;0;0;0;0;0;0;;;;;;;;D;;;17/11/2023;17/11/2023;01/08/2023;17/11/2023;t;Non Planifier;;622554;;;non;;1SC5060;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;0;NON;f;810;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28219;194726;21/03/2024;;f;;;;;2400;16;1787;30/04/2024;;t;;0;Ferme;;;;;194726;;EMINENCE;SLIP INCONTINENCE;6G89;0;0;0;0;0;0;;;;;;;;V;;;30/04/2024;30/04/2024;;30/04/2024;t;Non Planifier;;23;;;non;;6G89;;;251;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;2400;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28110;97158;23/02/2024;;f;;;;;914;43;1746;30/03/2024;;t;;0;Ferme;;;;;97158;;DMT;chemise MCH LONG;73946UU;0;0;0;0;0;0;;;;;;;;V;;;30/03/2024;30/03/2024;;30/03/2024;t;Non Planifier;;46;;;non;;73946UU;;;102;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;914;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27611;4519385246;13/10/2023;;f;;;;;651;14;1506;23/02/2024;;f;2;651;Ferme;;;WoDo;CAC ST MARTIN;;3.33;PROXY;1_PIECE AURELY;8812854;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;23/02/2024;06/06/2023;10/05/2023;14/06/2023;t;Non Prod;;622576;;;non;2;339593;;;6;;0;0;;31;;;Standard;NON;f;;;;0;NON;f;651;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27033;2001009879/35;11/10/2023;;f;;;;;2600;566;1612;22/12/2023;;t;;0;Ferme;;;;;;;CALZEDONIA;CULOTTE PIZZO;1SC060;0;0;0;0;0;0;;;;;;;;D;;;22/12/2023;22/12/2023;;22/12/2023;t;Non Planifier;;622554;;;non;;1SC060;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;2600;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27521;4519771476;13/10/2023;;f;;;;;1014;14;1697;01/05/2024;;f;2;1014;Ferme;;;WoDo;CAC ROUVIGNIES;;2.81;PROXY;AURELY BRA;8787797;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Implantation;;01/05/2024;03/05/2024;17/08/2023;15/05/2024;t;Non Prod;;5;;;non;2;339524;;;6;;0;0;;31;;;Standard;NON;f;;;;11;NON;f;1014;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
